gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,GENENAME,COMMON,DESCRIPTION,SGD,UNIPROT,GO,ONTOLOGY,PATH,PFAM,INTERPRO
YDL037C,21.941542802136027,2.707036675313672,0.5354097134539577,3.6153240478423826e-8,4.786325233149821e-7,BSC1,BSC1,"Protein of unconfirmed function; similar to cell surface flocculin Flo11p; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression; in W303 strain one continuous open reading frame comprising of YDL037C, the intergenic region and YDL039C encodes the gene IMI1",S000002195,D6VRV7,GO:0003674;GO:0005575;GO:0008150,BP;CC;MF,00500;01100,PF10182,IPR018789
YIL074C,164.06308145068488,1.017936675886643,0.1935042103795901,3.769562571825119e-8,4.980081096459336e-7,SER33,SER33,"3-phosphoglycerate dehydrogenase and alpha-ketoglutarate reductase; 3PG dehydrogenase that catalyzes the first step in serine and glycine biosynthesis; also functions as an alpha-ketoglutarate reductase, converting alpha-ketoglutarate to D-2-hydroxyglutarate (D-2HG); localizes to the cytoplasm; SER33 has a paralog, SER3, that arose from the whole genome duplication",S000001336,A0SXJ5,GO:0004617;GO:0005737;GO:0005829;GO:0006564;GO:0008652;GO:0009070;GO:0016491;GO:0016616;GO:0047545;GO:0051287,BP;CC;MF,00260;00680;01100,PF00389;PF02826,IPR002912;IPR006139;IPR006140;IPR016040;IPR029015;IPR029752;IPR029753
YJR036C,35.463737953542555,-1.7797675771611692,0.35225958487542186,4.376532774245615e-8,5.769896548927152e-7,HUL4,HUL4,Protein with similarity to hect domain E3 ubiquitin-protein ligases; not essential for viability; found in association with Trf4 in TRAMP complex,S000003797,A6ZPZ7,GO:0000209;GO:0004842;GO:0005628;GO:0005634;GO:0016567;GO:0016740;GO:0031499;GO:0061630,BP;CC;MF,,PF00632,IPR000569
YDL180W,100.22566367633375,1.1986955169978892,0.23242687918525107,4.7520952412099876e-8,6.25197530171689e-7,AIT1,AIT1,G protein-coupled receptor-like protein; involved in negatively regulating TORC1 activity; green fluorescent protein (GFP)-fusion protein localizes to the vacuole,S000002339,B3LH64,GO:0000324;GO:0000329;GO:0003674;GO:0005774;GO:1904262,BP;CC;MF,,,
YBR043C,80.98156734210008,-1.2189703855551115,0.23698411174190545,4.870141453176418e-8,6.393959101207709e-7,QDR3,QDR3,"Multidrug transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; has a role in polyamine homeostasis; involved in spore wall asembly; sequence similarity to DTR1 and QDR1, and the triple mutant dtr1 qdr1 qdr3 exhibits reduced dityrosine fluorescence relative to the single mutants; expression is upregulated under polyamine stress; required for resistance to quinidine, barban, cisplatin, and bleomycin",S000000247,C7GXW9,GO:0005886;GO:0010509;GO:0015203;GO:0015562;GO:0015565;GO:0015826;GO:0022857;GO:0030476;GO:0032973;GO:0048878;GO:0055085;GO:0071944;GO:1902047,BP;CC;MF,,PF07690,IPR011701;IPR020846
YDR011W,614.9391420229314,1.0005078655873814,0.19180478916126276,4.887043832114959e-8,6.402838547677586e-7,SNQ2,SNQ2,Plasma membrane ATP-binding cassette (ABC) transporter; multidrug transporter involved in multidrug resistance and resistance to singlet oxygen species,S000002418,C8Z4T0,GO:0000166;GO:0005524;GO:0005739;GO:0005886;GO:0008559;GO:0016020;GO:0016887;GO:0030003;GO:0042626;GO:0055085;GO:0071944;GO:0140359;GO:1990961,BP;CC;MF,02010,PF00005;PF01061;PF06422;PF14510;PF19055,IPR003439;IPR003593;IPR005285;IPR010929;IPR013525;IPR017871;IPR027417;IPR029481
YIL072W,31.181276350306277,-1.8912309091436137,0.3765939988734098,4.94419825153943e-8,6.464308894093478e-7,HOP1,HOP1,"Meiosis-specific HORMAD protein required for chromosome synapsis; displays Red1p-dependent localization to unsynapsed axial-lateral elements of the synaptonemal complex; required for chiasma formation; binds chromatin to regulate initiation of meiotic recombination; promotes intra- and intermolecular synapsis between dsDNA molecules and folds DNA into rigid protein-DNA filaments in vitro; contains a HORMA domain, and a chromatin-binding region made up of PHD and winged helix-turn-helix domains",S000001334,B3LTS4,GO:0000400;GO:0000794;GO:0000795;GO:0000800;GO:0003677;GO:0003682;GO:0005634;GO:0005694;GO:0007129;GO:0007130;GO:0008270;GO:0010846;GO:0046872;GO:0051321;GO:0051598,BP;CC;MF,04113,PF02301,IPR003511;IPR016573
YPR042C,178.89055261168403,-0.918099585426953,0.17531901046080142,4.984727974409471e-8,6.503834123635497e-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR262C,121.89765023594244,1.2445202289076531,0.2428452602890602,5.021034248648093e-8,6.537697171177878e-7,MIC12,MIC12,"Component of the MICOS complex; MICOS (formerly MINOS or MitOS) is a mitochondrial inner membrane complex that extends into the intermembrane space and has a role in the maintenance of crista junctions, inner membrane architecture, and formation of contact sites to the outer membrane; forms a subcomplex with Mic10p and Mic27p whose assembly and stability requires cardiolipin",S000000466,A0A0L8VUN4,GO:0003674;GO:0005739;GO:0005743;GO:0042407;GO:0044284;GO:0061617;GO:0065003,BP;CC;MF,,PF17050,IPR031463
YLR286C,568.5010683256007,0.9725027750723823,0.18655050387231178,5.1736443406543766e-8,6.722544035233002e-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YCL074W,19.419253128713926,-2.116313334412662,0.4210614935511969,5.3203525803629294e-8,6.898978756671848e-7,NA,NA,Pseudogene: encodes fragment of Ty Pol protein,S000000579,NA,,,,,IPR013103
YLR173W,36.61095474405919,-1.598506781159054,0.3167450217913187,5.440924497519644e-8,7.0408684839829e-7,TAG1,TAG1,Vacuolar membrane protein involved in termination of autophagy; regulates autophagy termination during persistent nitrogen starvation through Atg1p-mediated re-phosphorylation of Atg13p and PAS disassembly; type II membrane protein containing hydrophobic transmembrane region with N-terminal region oriented toward cytosol and C-terminus inside lumen; luminal domain is glycosylated; forms foci in vacuole membrane during starvation; targeted to vacuole via AP-3 pathway,S000004163,A7A164,GO:0000329;GO:0003674;GO:0006995;GO:0016020;GO:0016242,BP;CC;MF,,,
YEL020C-B,50.651720845208814,1.60833537949931,0.3182709495667751,5.585275202878936e-8,7.212886074883533e-7,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps verified gene YEL020W-A; identified by fungal homology and RT-PCR",S000028544,NA,,,,,
YPR082C,82.59960667714415,1.4853919791235708,0.2943505752230041,5.793913699582669e-8,7.467054084258073e-7,DIB1,DIB1,17-kDa component of the U4/U6aU5 tri-snRNP; plays an essential role in pre-mRNA splicing; human ortholog TXNL4A (the human U5-specific 15-kDa protein) complements yeast dib1 null mutant,S000006286,A6ZWW7,GO:0000398;GO:0003674;GO:0005634;GO:0005681;GO:0005682;GO:0006397;GO:0008380;GO:0046540,BP;CC;MF,03040,PF02966,IPR004123;IPR012336
YGR128C,41.49492624246769,1.7684943663250723,0.3528643503248563,6.125048713507611e-8,7.877735769002151e-7,UTP8,UTP8,Nucleolar protein required for export of tRNAs from the nucleus; also copurifies with the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA,S000003360,A6ZUE2,GO:0000049;GO:0000462;GO:0005730;GO:0006364;GO:0006409;GO:0030686;GO:0032040;GO:0033553;GO:0034455;GO:0034511;GO:0042254;GO:0045943;GO:1990904,BP;CC;MF,03008,PF10395;PF22542,IPR018843
YOR045W,215.98446664600743,1.2961168148256144,0.2561312040661748,6.334256881001088e-8,8.130250447870299e-7,TOM6,TOM6,Component of the TOM (translocase of outer membrane) complex; responsible for recognition and initial import steps for all mitochondrially directed proteins; promotes assembly and stability of the TOM complex,S000005571,A6ZNQ0,GO:0005739;GO:0005741;GO:0005742;GO:0008320;GO:0015031;GO:0030150;GO:0070096,BP;CC;MF,,PF17112,IPR020266
YKL101W,190.53318791259966,1.2021570499092358,0.23524568180223032,6.395429163435284e-8,8.192116666753309e-7,HSL1,HSL1,"Nim1p-related protein kinase; septin-binding kinase that localizes to the bud neck septin ring and regulates the morphogenesis checkpoint; phosphorylates Hsl7p and cooperates with Elm1p to recruit Hsl7p to the mother-bud neck, as a prerequisite for the subsequent recruitment, phosphorylation, and degradation of Swe1p; phosphorylates and inhibits Pah1p, a phosphatidate phosphatase to regulate lipid synthesis; autophosphorylation enhances interactions with Hsl7p",S000001584,A2NP40,GO:0000086;GO:0000144;GO:0000166;GO:0000399;GO:0004672;GO:0004674;GO:0005524;GO:0005634;GO:0005737;GO:0005935;GO:0005940;GO:0016301;GO:0016740;GO:0030163;GO:0032161;GO:0044879;GO:0051726;GO:0106310;GO:1900481;GO:1902935,BP;CC;MF,04111,PF00069,IPR000719;IPR008271;IPR011009;IPR017441
YKL160W,244.8288596889332,1.0401361112317917,0.20163979406850083,6.421989751807649e-8,8.209486899324961e-7,ELF1,ELF1,Transcription elongation factor with a conserved zinc finger domain; implicated in the maintenance of proper chromatin structure in actively transcribed regions; deletion inhibits Brome mosaic virus (BMV) gene expression,S000001643,A0A0L8VMG0,GO:0000993;GO:0005634;GO:0006368;GO:0008023;GO:0008270;GO:0045815;GO:0046872,BP;CC;MF,,PF05129,IPR007808
YLR039C,131.90603917614663,1.255651960745692,0.24651584181677347,6.474953069871221e-8,8.260470431562982e-7,RIC1,RIC1,Protein involved in retrograde transport to the cis-Golgi network; forms heterodimer with Rgp1p that acts as a GTP exchange factor for Ypt6p; involved in transcription of rRNA and ribosomal protein genes,S000004029,B3LT11,GO:0000139;GO:0005085;GO:0005801;GO:0005829;GO:0006886;GO:0032045;GO:0034066;GO:0042147,BP;CC;MF,,PF07064,IPR009771
YMR320W,16.279003277289874,-2.310384112096539,0.4698994568603539,7.304554868523273e-8,9.300053224742837e-7,NA,NA,Putative protein of unknown function; conserved among S. cerevisiae strains; YMR320W is not an essential gene,S000004939,A0A1S0T0B3,GO:0003674;GO:0005575;GO:0008150,BP;CC;MF,,,
YBR297W,92.4079588711481,1.3329928199578907,0.26504437203417314,7.535499755090457e-8,9.558903971707365e-7,MAL33,MAL33,MAL-activator protein; part of complex locus MAL3; nonfunctional in genomic reference strain S288C,S000000501,B3LML6,GO:0000023;GO:0000981;GO:0003677;GO:0003700;GO:0005634;GO:0006351;GO:0006355;GO:0006357;GO:0008270;GO:0046872,BP;CC;MF,,PF00172;PF04082,IPR001138;IPR007219;IPR020448
YOR009W,22.935365986753016,-2.1245164248565103,0.4292226161756818,7.538138048947375e-8,9.558903971707365e-7,TIR4,TIR4,Cell wall mannoprotein; expressed under anaerobic conditions and required for anaerobic growth; transcription is also induced by cold shock; member of the Srp1p/Tip1p family of serine-alanine-rich proteins,S000005535,C8ZHX4,GO:0000324;GO:0003674;GO:0005199;GO:0008150;GO:0009277;GO:0016020;GO:0031505;GO:0071555;GO:0071944;GO:0098552,BP;CC;MF,,PF00660,IPR000992
YKL169C,54.97641270514982,1.6453538264345324,0.332270685184768,8.319141792764537e-8,1.052813234895953e-6,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene MRPL38",S000001652,NA,,,,,
YJR122W,101.78475086315794,1.2551553189229006,0.2496648560248444,8.560037857369451e-8,1.0811327813857618e-6,IBA57,IBA57,Protein involved in incorporating iron-sulfur clusters into proteins; mitochondrial matrix protein; involved in the incorporation of iron-sulfur clusters into mitochondrial aconitase-type proteins; activates the radical-SAM family members Bio2p and Lip5p; interacts with Ccr4p in the two-hybrid system,S000003883,A0A0L8VN80,GO:0003674;GO:0005739;GO:0005759;GO:0051604,BP;CC;MF,,PF25455,IPR017703
YDR046C,22.93182570961863,2.060518744517272,0.4205911424683257,8.635959238216271e-8,1.0885445626613922e-6,BAP3,BAP3,"Amino acid permease; involved in uptake of cysteine, leucine, isoleucine and valine; BAP3 has a paralog, BAP2, that arose from the whole genome duplication",S000002453,A0A0L8VSZ7,GO:0003333;GO:0005739;GO:0005783;GO:0006865;GO:0015171;GO:0016020;GO:0055085,BP;CC;MF,,PF00324,IPR002293;IPR004762;IPR004840;IPR004841
YKL038W,270.29636102818665,-1.113422668756844,0.22017412382307303,8.726009268663077e-8,1.0977041540160823e-6,RGT1,RGT1,"Glucose-responsive transcription factor; regulates expression of several glucose transporter (HXT) genes in response to glucose; binds to promoters and acts both as a transcriptional activator and repressor; recruits Tup1p/Cyc8p to target gene promoters; RGT1 has a paralog, EDS1, that arose from the whole genome duplication",S000001521,A0A0L8VMS2,GO:0000122;GO:0000978;GO:0000981;GO:0001228;GO:0003677;GO:0005634;GO:0005737;GO:0006006;GO:0006355;GO:0008270;GO:0045944;GO:0046872,BP;CC;MF,,PF00172,IPR001138
YGL253W,248.46581935013953,-1.092559077586939,0.21563226936424487,8.860180260384812e-8,1.1123665674817113e-6,HXK2,HXK2,"Hexokinase isoenzyme 2; phosphorylates glucose in cytosol; predominant hexokinase during growth on glucose; represses expression of HXK1, GLK1, induces expression of its own gene; antiapoptotic; phosphorylation/dephosphorylation at Ser14 by kinase Snf1p, phosphatase Glc7p-Reg1p regulates nucleocytoplasmic shuttling of Hxk2p; functions downstream of Sit4p in control of cell cycle, mitochondrial function, oxidative stress resistance, chronological lifespan; has paralog HXK1",S000003222,A0A0L8VQZ4,GO:0000166;GO:0001678;GO:0003824;GO:0004340;GO:0004396;GO:0005524;GO:0005536;GO:0005634;GO:0005739;GO:0005829;GO:0005975;GO:0006000;GO:0006001;GO:0006006;GO:0006013;GO:0006096;GO:0008361;GO:0008865;GO:0016301;GO:0016740;GO:0016773;GO:0019158;GO:0019309;GO:0019318;GO:0019658;GO:0031966;GO:0046015;GO:0046323;GO:0046835;GO:0051156;GO:1990539;GO:2001234,BP;CC;MF,00010;00051;00052;00500;00520;01100;01110,PF00349;PF03727,IPR001312;IPR019807;IPR022672;IPR022673
YOL130W,111.69768906345826,-1.192862665840447,0.23687737961267946,9.143784545259785e-8,1.1456944326054672e-6,ALR1,ALR1,Plasma membrane Mg(2+) transporter; expression and turnover are regulated by Mg(2+) concentration; overexpression confers increased tolerance to Al(3+) and Ga(3+) ions; magnesium transport defect of the null mutant is functionally complemented by either of the human genes MAGT1 and TUSC3 that are not orthologous to ALR1,S000005490,B5VRC8,GO:0005886;GO:0006812;GO:0010961;GO:0015095;GO:0015693;GO:0016020;GO:0022857;GO:0030001;GO:0046873;GO:0055085;GO:0071944;GO:1903830,BP;CC;MF,,PF01544,IPR002523
YDR277C,101.74209412456976,-1.197221651245659,0.23796657952242017,9.375166290786138e-8,1.1723599034913756e-6,MTH1,MTH1,"Negative regulator of the glucose-sensing signal transduction pathway; required for repression of transcription by Rgt1p; interacts with Rgt1p and the Snf3p and Rgt2p glucose sensors; phosphorylated by Yck1p, triggering Mth1p degradation; MTH1 has a paralog, STD1, that arose from the whole genome duplication",S000002685,A0A0L8VTN6,GO:0003674;GO:0005575;GO:0007165;GO:1904659,BP;CC;MF,,PF17235,
YDR324C,56.04684261150317,1.4454923106425104,0.2915140354479314,1.000347883596783e-7,1.2484578823940087e-6,UTP4,UTP4,Subunit of U3-containing 90S preribosome and SSU processome complexes; involved in production of 18S rRNA and assembly of small ribosomal subunit; member of t-Utp subcomplex involved with transcription of 35S rRNA transcript; Small Subunit processome is also known as SSU processome,S000002732,A0A0L8VU77,GO:0000462;GO:0003674;GO:0005730;GO:0006355;GO:0006364;GO:0030686;GO:0032040;GO:0034455;GO:0042254;GO:0045943;GO:1990904,BP;CC;MF,03008,PF00400,IPR001680;IPR015943;IPR017986
YKL129C,211.04955639701078,-1.17362856796228,0.2336088304688812,1.0404257187800976e-7,1.2959148745752102e-6,MYO3,MYO3,"One of two type I myosins; localizes to actin cortical patches; deletion of MYO3 has little effect on growth, but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization; MYO3 has a paralog, MYO5, that arose from the whole genome duplication",S000001612,A6ZZJ1,GO:0000146;GO:0000166;GO:0003774;GO:0003779;GO:0005524;GO:0005737;GO:0005886;GO:0005902;GO:0006887;GO:0006897;GO:0006970;GO:0007015;GO:0007121;GO:0015629;GO:0016459;GO:0016787;GO:0030479;GO:0031505;GO:0051015;GO:0051286;GO:0051666;GO:0061709;GO:0071944;GO:2000601,BP;CC;MF,,PF00018;PF00063;PF06017,IPR001452;IPR001609;IPR010926;IPR027417
YDR043C,336.2117409157304,0.8709209532227197,0.17053380543825244,1.1119493544725192e-7,1.3822756247035352e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPL013C,123.8806617189984,1.3377750742829715,0.2694391168213763,1.1842808347597523e-7,1.4692993067795355e-6,MRPS16,MRPS16,Mitochondrial ribosomal protein of the small subunit,S000005934,A0A0L8VGP8,GO:0003735;GO:0005737;GO:0005739;GO:0005763;GO:0005840;GO:0006412;GO:0032543;GO:1990904,BP;CC;MF,,PF00886,IPR000307;IPR020592;IPR023803
YOL002C,184.69444092352325,-1.427673029827226,0.2919492509108982,1.236151965227459e-7,1.53064699223753e-6,IZH2,IZH2,"Plasma membrane receptor for plant antifungal osmotin; involved in zinc ion homeostasis, apoptosis; negatively regulates ZRT1 and other functionally divergent genes through CCCTC promoter motif (IzRE); modulates FET3 activity in iron-independent manner; affects gene expression by influencing balance of competition between Msn2p/Msn4p and Nrg1p/Nrg2p for binding to IzRE; transcription regulated by Zap1p, zinc, fatty acid levels; homolog of mammalian adiponectin receptor",S000005362,A0A0L8VIF0,GO:0000122;GO:0000324;GO:0005515;GO:0005886;GO:0006629;GO:0006631;GO:0006882;GO:0009636;GO:0016020;GO:0038023,BP;CC;MF,,PF03006,IPR004254
YNL144C,273.8946147352955,-1.1808344194401534,0.23705462200448033,1.247012570530341e-7,1.541073264755206e-6,MPF1,MPF1,Protein of unknown function; involved in the dual distribution of tail-anchored proteins such as Fis1p and Gem1p to mitochondria and peroxisomes; unstable protein that associates with the cytosolic face of the mitochondrial outer membrane; detected in highly purified mitochondria in high-throughput studies; contains a PH domain that impacts protein stability; binds phosphatidylinositols and phosphatidylethanolamine in a large-scale study,S000005088,B3LNZ9,GO:0003674;GO:0005739;GO:0008150;GO:0032473,BP;CC;MF,,,IPR011993
YML054C,491.7903393390509,-1.1440926710680397,0.22980373309326074,1.3245957126411391e-7,1.63375428229078e-6,CYB2,CYB2,"Cytochrome b2 (L-lactate cytochrome-c oxidoreductase); component of the mitochondrial intermembrane space, required for lactate utilization; expression is repressed by glucose and anaerobic conditions",S000004518,A0A0L8VKD8,GO:0004460;GO:0005634;GO:0005739;GO:0005758;GO:0006089;GO:0016491;GO:0020037;GO:0046872,BP;CC;MF,00620;01100,PF00173;PF01070,IPR000262;IPR001199;IPR008259;IPR012133;IPR013785;IPR018506
YOR232W,239.58463979928663,0.8807297088852627,0.17360955597749517,1.3323805599177153e-7,1.6401526775595268e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL264C,47.96589228843259,-1.511238157235037,0.30896233680747826,1.3726865719289331e-7,1.68648165403331e-6,PDR17,PDR17,Phosphatidylinositol transfer protein (PITP); downregulates Plb1p-mediated turnover of phosphatidylcholine; forms a complex with Psd2p which appears essential for maintenance of vacuolar PE levels; found in the cytosol and microsomes; homologous to Pdr16p; deletion affects phospholipid composition,S000005208,A0A0L8VI81,GO:0005737;GO:0005768;GO:0005829;GO:0006658;GO:0006869;GO:0008526;GO:0008654;GO:0009410;GO:0015914;GO:0016126;GO:0032934;GO:0043001;GO:0071944;GO:1901352;GO:2001247,BP;CC;MF,,PF00650;PF03765,IPR001251;IPR011074
YDR524W-C,656.0155553338657,1.1049544281688348,0.22179869455429818,1.3766980922976513e-7,1.6881259131766346e-6,NA,YDR524W-A,Putative protein of unknown function; small ORF identified by SAGE; deletion strains are moderately sensitive to the radiomimetic drug bleomycin,S000028740,A6ZZB1,GO:0003674;GO:0005575;GO:0008150,BP;CC;MF,,,
YDR001C,683.1079969190226,-0.8773538341300977,0.17315826591994832,1.3826152057987288e-7,1.692095935003677e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR028W,144.11964691634697,0.9265817310635215,0.18383036116933713,1.4318307038859765e-7,1.7489382775705884e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR387C,9.915458478004899,-5.248378433699615,1.0690872134699536,1.4623260817994248e-7,1.7827392290662873e-6,NA,NA,"Protein of unknown function; regulated by the metal-responsive Aft1p transcription factor; highly inducible in zinc-depleted conditions; localizes to the soluble fraction; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively; YOR387C has a paralog, VEL1, that arose from a single-locus duplication",S000005914,A6ZPL5,GO:0005575;GO:0005829;GO:0008150;GO:0008270,BP;CC;MF,,PF10339,IPR019435
YNL015W,545.4721907265487,0.8936800983366197,0.177165480764622,1.4771882111329038e-7,1.7973879678813655e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPR074C,221.05420311584322,1.0713006626066723,0.21552203746770018,1.5346949066757675e-7,1.86376891070336e-6,TKL1,TKL1,"Transketolase; catalyzes conversion of xylulose-5-phosphate and ribose-5-phosphate to sedoheptulose-7-phosphate and glyceraldehyde-3-phosphate in the pentose phosphate pathway; needed for synthesis of aromatic amino acids; TKL1 has a paralog, TKL2, that arose from the whole genome duplication",S000006278,A0A0L8VG37,GO:0004802;GO:0005737;GO:0005829;GO:0006098;GO:0009052;GO:0016740;GO:0046872,BP;CC;MF,00030;01100;01110,PF00456;PF02779;PF22613,IPR005474;IPR005475;IPR005478;IPR009014;IPR020826;IPR029061;IPR033247;IPR033248
YGL068W,116.96331116320593,1.2126657875404137,0.2472458156182965,1.580177651644923e-7,1.9153208963795945e-6,MNP1,MNP1,Mitochondrial ribosomal protein of the large subunit; has similarity to E. coli L7/L12 and human MRPL7 ribosomal proteins; associates with the mitochondrial nucleoid; required for normal respiratory growth,S000003036,A0A0L8VQI5,GO:0003729;GO:0003735;GO:0005737;GO:0005739;GO:0005762;GO:0005840;GO:0006412;GO:0032543;GO:0042645;GO:1990904,BP;CC;MF,,PF00542;PF16320,IPR000206;IPR008932;IPR013823;IPR014719
YOL090W,46.64806736014068,1.4087553620040145,0.28876069086336165,1.5865516121488634e-7,1.9193627261915848e-6,MSH2,MSH2,Protein that binds to DNA mismatches; forms heterodimers with Msh3p and Msh6p that bind to DNA mismatches to initiate the mismatch repair process; contains a Walker ATP-binding motif required for repair activity and involved in interstrand cross-link repair; Msh2p-Msh6p binds to and hydrolyzes ATP; required for silencing at the silent mating-type loci and telomeres,S000005450,B3LIX3,GO:0000166;GO:0000228;GO:0000400;GO:0000403;GO:0000404;GO:0000406;GO:0000710;GO:0000735;GO:0003677;GO:0005524;GO:0005634;GO:0006281;GO:0006298;GO:0006310;GO:0006311;GO:0006312;GO:0006974;GO:0016887;GO:0030466;GO:0030983;GO:0032135;GO:0032137;GO:0032138;GO:0032301;GO:0032302;GO:0035822;GO:0036297;GO:0043111;GO:0051053;GO:0140664,BP;CC;MF,03430,PF00488;PF01624;PF05188;PF05190;PF05192,IPR000432;IPR007695;IPR007696;IPR007860;IPR007861;IPR011184;IPR027417;IPR032642
YLR395C,536.1995360974346,1.1748523694231239,0.2379575751483829,1.6313636180025748e-7,1.9698013857908717e-6,COX8,COX8,Subunit VIII of cytochrome c oxidase (Complex IV); Complex IV is the terminal member of the mitochondrial inner membrane electron transport chain,S000004387,A7A1S0,GO:0004129;GO:0005739;GO:0005743;GO:0006119;GO:0006123;GO:0016491;GO:0045277;GO:1902600,BP;CC;MF,00190;01100,PF02935,IPR004202
YER055C,127.27917551059856,1.1802429713836353,0.2402063006177482,1.69811884005387e-7,2.0464924570496546e-6,HIS1,HIS1,"ATP phosphoribosyltransferase; a hexameric enzyme, catalyzes the first step in histidine biosynthesis; mutations cause histidine auxotrophy and sensitivity to Cu, Co, and Ni salts; transcription is regulated by general amino acid control",S000000857,A6ZR07,GO:0000105;GO:0000166;GO:0000287;GO:0003879;GO:0005524;GO:0005575;GO:0005737;GO:0005829;GO:0008652;GO:0009165;GO:0016740;GO:0016757,BP;CC;MF,00340;01100;01110,PF01634;PF08029,IPR001348;IPR011322;IPR013115;IPR013820;IPR015867;IPR018198;IPR020621
YBR203W,297.3198908727861,-0.868708383163879,0.17331780177272518,1.715459808336552e-7,2.063453083741967e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER074W,485.05585496528965,1.1972358868068065,0.24412503695806734,1.779127601440492e-7,2.1319147633959593e-6,RPS24A,RPS24A,"Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S24, no bacterial homolog; RPS24A has a paralog, RPS24B, that arose from the whole genome duplication",S000000876,A0A0L8VRM6,GO:0000462;GO:0002181;GO:0003735;GO:0005737;GO:0005739;GO:0005840;GO:0006412;GO:0022627;GO:1990904,BP;CC;MF,03010,PF01282,IPR001976;IPR012677;IPR012678;IPR018098
YMR304C-A,139.92678349163705,1.7086241902237511,0.3590117530241364,1.7776757332792695e-7,2.1319147633959593e-6,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps 3' end of verified ORF SCW10/YMR305C",S000004919,NA,,,,,
YHL024W,116.79263385747664,1.1473672053947035,0.23353258606183913,1.8113213344372442e-7,2.1663814823809087e-6,RIM4,RIM4,Putative RNA-binding protein; involved in regulation of early and middle sporulation genes; forms amyloid-like aggregates under starvation that are active in translational repression,S000001016,D3DKU4,GO:0000398;GO:0003676;GO:0003723;GO:0003729;GO:0005634;GO:0005737;GO:0006279;GO:0007131;GO:0010494;GO:0017069;GO:0030435;GO:0051321,BP;CC;MF,,PF00076,IPR000504;IPR003954;IPR012677
YJL016W,238.83523563164954,-0.85260548340922,0.1700883535062601,1.8306419763444115e-7,2.185350487828915e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR256C,874.0492757636919,1.1469565996837183,0.23320505876271203,1.8406933140479523e-7,2.1932034487193997e-6,COX7,COX7,Subunit VII of cytochrome c oxidase (Complex IV); Complex IV is the terminal member of the mitochondrial inner membrane electron transport chain,S000004869,A6ZMX1,GO:0004129;GO:0005739;GO:0005743;GO:0006119;GO:0006123;GO:0016491;GO:0045277;GO:1902600,BP;CC;MF,00190;01100,PF02238,IPR014367
YAL037C-B,881.3641321986929,-1.0706654332941894,0.21689361329494738,1.884248182349911e-7,2.240871425902013e-6,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching",S000028592,NA,,,,,
YML133C,262.50001597047526,-1.49646629472942,0.31112370090908176,1.917217994270218e-7,2.275795419890306e-6,NA,Y' element ATP-dependent helicase,"Putative Y' element ATP-dependent helicase; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; YML133C contains an intron",S000004602,D6VXU4,GO:0000166;GO:0000722;GO:0003676;GO:0004386;GO:0005524;GO:0005737;GO:0005739;GO:0008150;GO:0016787;GO:0016853,BP;CC;MF,,PF00270;PF00271;PF11603,IPR001650;IPR011545;IPR014001;IPR021646;IPR027417
YPR127W,411.3693456717643,-0.9810254311413812,0.19771180755316647,1.9352907832338546e-7,2.29293832947876e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
