gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,GENENAME,COMMON,DESCRIPTION,SGD,UNIPROT,GO,ONTOLOGY,PATH,PFAM,INTERPRO
YGL037C,718.2997371377355,1.2089093809302953,0.17870065163018847,5.2612838393822396e-12,4.8645691721374585e-11,PNC1,PNC1,Nicotinamidase that converts nicotinamide to nicotinic acid; part of the NAD(+) salvage pathway; required for life span extension by calorie restriction; lacks a peroxisomal targeting signal but is imported into peroxisomes via binding to Gpd1p; PNC1 expression responds to all known stimuli that extend replicative life span; protein increases in abundance and relative distribution to cytoplasmic foci decreases upon DNA replication stress,S000003005,A0A0L8VQG7,GO:0000183;GO:0000781;GO:0005634;GO:0005737;GO:0005777;GO:0005829;GO:0008270;GO:0008936;GO:0009435;GO:0016787;GO:0019358;GO:0019363;GO:0031509;GO:0034355;GO:0046872;GO:1904524,BP;CC;MF,00760;01100,PF00857,IPR000868
YDR029W,76.14385123881434,2.0413214129497415,0.3078363519447568,5.475307385061425e-12,5.055053528751885e-11,NA,NA,Protein of unknown function; conserved among S. cerevisiae strains; YDR029W is not an essential gene,S000002436,A0A1S0T053,GO:0003674;GO:0005575;GO:0008150;GO:0016020,BP;CC;MF,,,
YMR216C,178.0067171137933,-1.2459012369347924,0.18447263914771453,5.5062720339621656e-12,5.0762201305797194e-11,SKY1,SKY1,SR protein kinase (SRPK); involved in mRNA 3' splice site recognition with Prp8p and Cdc40p; phosphorylates one or more SR dipeptides on mRNA export factors Npl3p and Gbp2p to stimulate cytoplasmic release of mRNA and Mtr10p-mediated nuclear reimport; component of stress granules that regulates granule disassembly during recovery from stress; modulates cation uptake and homeostasis through membrane transporters; contains prion-like domains; similar to human SRPK1,S000004829,C7GRD5,GO:0000166;GO:0000245;GO:0004672;GO:0004674;GO:0005524;GO:0005634;GO:0005737;GO:0006376;GO:0006873;GO:0008361;GO:0009410;GO:0010494;GO:0016301;GO:0016740;GO:0030003;GO:0035617;GO:0042307;GO:0050684;GO:0106310,BP;CC;MF,,PF00069,IPR000719;IPR008271;IPR011009;IPR017441
YCR067C,63.6762911239294,-1.854559575779166,0.2781743320182867,5.749115466510633e-12,5.2923708704102986e-11,SED4,SED4,"Integral ER membrane protein that stimulates Sar1p GTPase activity; involved in COPII vesicle budding through disassociation of coat proteins from membranes onto liposomes; binds Sec16p; SED4 has a paralog, SEC12, that arose from the whole genome duplication",S000000663,B3LUC5,GO:0000139;GO:0003400;GO:0005085;GO:0005096;GO:0005737;GO:0005783;GO:0005789;GO:0006888;GO:0015031;GO:0016192;GO:0030695,BP;CC;MF,,PF00400,IPR001680;IPR015943;IPR017986
YKR054C,411.15311158052634,-1.3414167224299753,0.19957139865930631,5.78136071923143e-12,5.3143075606908995e-11,DYN1,DYN1,"Cytoplasmic heavy chain dynein; microtubule motor protein; member of the AAA+ protein family, required for anaphase spindle elongation; involved in spindle assembly, chromosome movement, and spindle orientation during cell division, targeted to microtubule tips by Pac1p; motility along microtubules inhibited by She1p",S000001762,C7GNL1,GO:0000070;GO:0000132;GO:0000166;GO:0000235;GO:0000741;GO:0005524;GO:0005816;GO:0005856;GO:0005868;GO:0005874;GO:0005881;GO:0005938;GO:0007018;GO:0007052;GO:0007097;GO:0008569;GO:0030286;GO:0030473;GO:0031122;GO:0040001;GO:0045505;GO:0051959;GO:1902850,BP;CC;MF,04145,PF03028;PF08385;PF08393;PF12774;PF12775;PF12777;PF12780;PF12781;PF18198;PF21499;PF22597,IPR003593;IPR004273;IPR011704;IPR013594;IPR013602;IPR024317;IPR024743;IPR026983;IPR027417
YNL194C,142.80653769200285,1.6408823548521998,0.24593747418701964,5.884970418322524e-12,5.401684330189933e-11,NA,NA,"Integral membrane protein; required for sporulation and plasma membrane sphingolipid content; similar to SUR7; GFP-fusion protein is induced in response to the DNA-damaging agent MMS; GFP-fusion protein is more abundant at MCCs (membrane compartment occupied by Can1) in the presence of glycerol and oleate; YNL194C has a paralog, FMP45, that arose from the whole genome duplication",S000005138,A6ZRP3,GO:0003674;GO:0005737;GO:0005783;GO:0005886;GO:0005938;GO:0006897;GO:0030437;GO:0030866;GO:0031505;GO:0032185;GO:0045121;GO:0071944,BP;CC;MF,,PF06687,IPR009571
YMR231W,81.13931885087872,-1.8099589843877462,0.27186589584347803,5.963728660213493e-12,5.466029969411931e-11,PEP5,PEP5,"Histone E3 ligase, component of CORVET membrane tethering complex; peripheral vacuolar membrane protein required for protein trafficking and vacuole biogenesis; interacts with Pep7p; involved in ubiquitination and degradation of excess histones",S000004844,B3LMC0,GO:0000329;GO:0005768;GO:0005774;GO:0005829;GO:0006886;GO:0006895;GO:0006904;GO:0007032;GO:0007033;GO:0008270;GO:0015031;GO:0016192;GO:0016740;GO:0030674;GO:0030897;GO:0033263;GO:0035091;GO:0035542;GO:0036205;GO:0042144;GO:0045324;GO:0046872;GO:0048284;GO:0061630;GO:0098588;GO:0099022;GO:0099023,BP;CC;MF,,PF12451;PF23341;PF23356,IPR000547;IPR001841;IPR001965;IPR013083;IPR015943;IPR016528;IPR017986;IPR024763
YER140W,60.76085214855357,-1.8982535465676171,0.28541297229178425,5.992095285284242e-12,5.4840698154449255e-11,EMP65,EMP65,"Integral membrane protein of the ER; forms an ER-membrane associated protein complex with Slp1p; identified along with SLP1 in a screen for mutants defective in the unfolded protein response (UPR); proposed to function in the folding of integral membrane proteins; interacts genetically with MPS3; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies",S000000942,A0A0L8VS75,GO:0003674;GO:0005739;GO:0005783;GO:0005789;GO:0034975;GO:0071944,BP;CC;MF,,PF05346,IPR008010
YOL058W,452.58392888194004,1.3891788331278974,0.20699051409417926,6.1598950923669215e-12,5.6294844440372086e-11,ARG1,ARG1,Argininosuccinate synthetase; catalyzes the formation of L-argininosuccinate from citrulline and L-aspartate in the arginine biosynthesis pathway; potential Cdc28p substrate,S000005419,A0A0L8VI15,GO:0000050;GO:0000053;GO:0000166;GO:0004055;GO:0005524;GO:0005737;GO:0005829;GO:0006526;GO:0008652;GO:0016874,BP;CC;MF,00250;00330;01100;01110,PF00764;PF20979,IPR001518;IPR014729;IPR018223;IPR023434;IPR024074
YPL203W,122.70761601351339,-1.634164657999509,0.2449302558823462,6.249407989556026e-12,5.703036337289929e-11,TPK2,TPK2,"cAMP-dependent protein kinase catalytic subunit; promotes nutrient responsive growth via the Ras-cAMP signaling pathway; phosphorylates and inhibits histone demethylase Jhd2p in response to glucose, promoting H3K4 trimethylation and maintaining H3K14 acetylation by preventing chromatin binding of Rpd3p; required for Sfl1p-mediated pseudohyphal growth; partially redundant with Tpk1p and Tpk3p; localizes to P-bodies during stationary phase; relocalizes to the cytosol in response to hypoxia",S000006124,A0A0L8VFG6,GO:0000166;GO:0000785;GO:0000932;GO:0001403;GO:0004672;GO:0004674;GO:0004691;GO:0005524;GO:0005634;GO:0005829;GO:0005952;GO:0007189;GO:0007265;GO:0010607;GO:0016301;GO:0016740;GO:0070314;GO:0071333;GO:0106310;GO:2000766,BP;CC;MF,04113,PF00069,IPR000719;IPR000961;IPR008271;IPR011009;IPR017441
YJR106W,36.04044370205331,-2.664521196433233,0.40410547867120256,6.61201682833868e-12,6.025236114135464e-11,ECM27,ECM27,"Protein involved in calcium homeostasis and exit from quiescence; required for proper trehalose levels during quiescence; may play a role in cell wall biosynthesis, mutants are hypersensitive to antifungal, Papulacandin B; null mutants have increased plasmid loss; interacts with Pdr5p",S000003867,C7GMA2,GO:0003674;GO:0005783;GO:0006812;GO:0006874;GO:0008324;GO:0016020;GO:0055085;GO:0070316;GO:0098655,BP;CC;MF,,PF01699,IPR004837
YBL019W,51.70486244792384,-1.9699280912424042,0.2982177741880467,6.863743139140791e-12,6.245610651826239e-11,APN2,APN2,Class II abasic (AP) endonuclease involved in repair of DNA damage; also possesses 3'-diesterase and PCNA-stiimulated 3' to 5' exonuclease activities; resolves blocked 3' ends that result from removal of misincorporated nucleotides; frays and cleaves 3' DNA termini facilitating 3' DNA-end healing via endonucleolytic cleavage;  homolog of human APEX2 and E. coli exoIII ,S000000115,A6ZKS9,GO:0003677;GO:0003824;GO:0003906;GO:0004518;GO:0004519;GO:0005634;GO:0006281;GO:0006284;GO:0006974;GO:0008081;GO:0008270;GO:0008311;GO:0008408;GO:0016787;GO:0046872,BP;CC;MF,03410,PF03372;PF06839,IPR004808;IPR005135;IPR010666;IPR020848
YDR197W,87.06698145979115,1.579146110177745,0.23747197374030926,7.186083338696959e-12,6.529513134369971e-11,CBS2,CBS2,"Mitochondrial translational activator of the COB mRNA; interacts with translating ribosomes, acts on the COB mRNA 5'-untranslated leader",S000002605,A0A0L8VTX4,GO:0005737;GO:0005739;GO:0005761;GO:0006417;GO:0008677;GO:0045182;GO:0050661;GO:0070131,BP;CC;MF,,PF08546,IPR008927;IPR013328;IPR013752
YGR169C-A,109.58449426821018,2.5712048520231954,0.3938241443884961,7.748868271826085e-12,7.030761944911168e-11,LSO2,LSO2,"Ribosome-associated protein; required for global translational elongation after recovery from stationary phase due to starvation; crosslinks to the 25S rRNA near the A site that overlaps the GTPase activation center, and to tRNAs; possible role in the iron deprivation response; localizes to the nucleus and cytoplasm, with enhanced nuclear localization under iron-replete conditions; null mutant exhibits slow growth during iron deprivation; orthologous to human CCDC124",S000028521,A0A0L8VPX6,GO:0002182;GO:0005634;GO:0005737;GO:0006879;GO:0031670;GO:0043022,BP;CC;MF,,PF22048,
YLL016W,77.97606336727445,-1.5556440300922518,0.2343014096437407,8.111729217182533e-12,7.349436155883458e-11,SDC25,SDC25,"Non-essential Ras guanine nucleotide exchange factor (GEF); localized to the membrane; expressed in poor nutrient conditions and on nonfermentable carbon sources; contains a stop codon in S288C, full-length gene includes YLL017W; SDC25 has a paralog, CDC25, that arose from the whole genome duplication",S000003939,NA,GO:0005085;GO:0007264;GO:0051301,BP;MF,,,IPR000651;IPR001895;IPR019804;IPR023578
YLR076C,338.44714573894964,2.5284499951511505,0.3880167001232049,8.350404228702244e-12,7.554842794305827e-11,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the essential gene RPL10 which encodes the ribosomal protein L10",S000004066,NA,,,,,
YCR093W,382.69026889484735,-1.0368048516116508,0.15425576530249743,8.476455712691568e-12,7.657913852023929e-11,CDC39,CDC39,"Subunit of the CCR4-NOT1 core complex; this complex has multiple roles in the regulation of mRNA levels including regulation of transcription and destabilization of mRNA by deadenylation; basal transcription factor that increases initiation and elongation; activates the ATPase activity of Dhh1p, resulting in processing body disassembly",S000000689,A6ZTR4,GO:0000288;GO:0000289;GO:0000749;GO:0000932;GO:0001671;GO:0005634;GO:0005737;GO:0006357;GO:0006368;GO:0007124;GO:0010607;GO:0017148;GO:0030015;GO:0032968;GO:0051726;GO:0060090,BP;CC;MF,03018,PF04054;PF12842;PF16415;PF16417;PF16418;PF16419;PF25097,IPR007196;IPR024557;IPR032191;IPR032193;IPR032194;IPR032195
YLR340W,232.63170271757105,1.2622887451855125,0.18878924406440725,8.581804015517904e-12,7.742013193999367e-11,RPP0,RPP0,Conserved ribosomal protein P0 of the ribosomal stalk; involved in interaction between translational elongation factors and the ribosome; phosphorylated on serine 302; homologous to mammalian ribosomal protein LP0 and bacterial L10,S000004332,A7A1L9,GO:0000027;GO:0002181;GO:0003735;GO:0005737;GO:0005840;GO:0022625;GO:0030686;GO:0042254;GO:0070180;GO:1990904,BP;CC;MF,03010,PF00428;PF00466;PF17777,IPR001790;IPR030670
YFL061W,61.76745847877862,2.6941655999684055,0.4141600410796989,8.719977424871977e-12,7.855443286457422e-11,DDI3,DDI3,Cyanamide hydratase that detoxifies cyanamide; member of the HD domain metalloprotein superfamily; expression is induced over 100-fold by cyanamide and by SN2-type DNA alkylating agents such as MMS and DMA; induction decreased in rad6 and rad18 mutants; gene and protein are identical to DDI2 and Ddi2p,S000001833,B3LPG7,GO:0005575;GO:0008270;GO:0016829;GO:0018820;GO:0018890,BP;CC;MF,,PF01966,IPR003607;IPR006674;IPR017771
YNL002C,164.612648633183,1.9587612961432879,0.29828421736431143,9.142077880099722e-12,8.223963221200819e-11,RLP7,RLP7,Nucleolar protein similar to large ribosomal subunit L7 proteins; constituent of 66S pre-ribosomal particles; plays an essential role in processing of precursors to the large ribosomal subunit RNAs; binds junction of ITS2 and ITS2-proximal stem between the 3' end of 5.8S rRNA and the 5' end of 25S rRNA,S000004947,A0A0L8VIV3,GO:0000463;GO:0000465;GO:0003723;GO:0003729;GO:0003735;GO:0005730;GO:0022625;GO:0030687;GO:0042134;GO:0042254;GO:0042273,BP;CC;MF,03010,PF00327,IPR016082;IPR018038
YBR218C,268.60834732511006,1.2030382704375042,0.18004525004012356,9.181331727030113e-12,8.247526295333593e-11,PYC2,PYC2,"Pyruvate carboxylase isoform; cytoplasmic enzyme that converts pyruvate to oxaloacetate; differentially regulated than isoform Pyc1p; mutations in the human homolog are associated with lactic acidosis; PYC2 has a paralog, PYC1, that arose from the whole genome duplication",S000000422,A6ZLF8,GO:0000166;GO:0003824;GO:0004736;GO:0005524;GO:0005737;GO:0005829;GO:0006094;GO:0006532;GO:0008270;GO:0009060;GO:0009088;GO:0016874;GO:0044238;GO:0046872,BP;CC;MF,00020;00620;01100,PF00289;PF00364;PF00682;PF02436;PF02785;PF02786,IPR000089;IPR000891;IPR001882;IPR003379;IPR005479;IPR005481;IPR005482;IPR005930;IPR009057;IPR011053;IPR011054;IPR011761;IPR011764;IPR013785;IPR013815;IPR013816;IPR016185
YGL168W,78.06861443986126,1.887389585337845,0.28713608538575613,9.195947153704917e-12,8.2489213459725215e-11,HUR1,HUR1,Protein with a role in DNA repair; mutants show reduced efficiency of non-homologous end-joining repair,S000003136,D6VTY4,GO:0003674;GO:0005829;GO:0006260;GO:0006303;GO:0016020;GO:0016236;GO:0035825,BP;CC;MF,,,
YPL126W,114.38170056211987,-1.602843256455238,0.24220131084981802,9.591962053187e-12,8.591948988067505e-11,NAN1,NAN1,U3 snoRNP protein; component of the small (ribosomal) subunit (SSU) processosome containing U3 snoRNA; required for the biogenesis of18S rRNA; localizes to nucleolus and peroxisomes,S000006047,B3LKU9,GO:0000462;GO:0003723;GO:0003729;GO:0005730;GO:0005777;GO:0006364;GO:0030686;GO:0032040;GO:0033553;GO:0034455;GO:0034511;GO:0042254;GO:0045943;GO:1990904;GO:2000234,BP;CC;MF,03008,PF00400,IPR001680;IPR015943;IPR017986
YLR257W,694.1747936539682,-1.0541824715115118,0.15762735932310756,1.0566817745502888e-11,9.451764031565261e-11,NA,NA,Protein of unknown function; protein abundance increases in response to DNA replication stress,S000004247,A7A1D8,GO:0003674;GO:0005737;GO:0008150,BP;CC;MF,,,
YNR051C,477.7401277447898,2.715259316299749,0.42030666076450096,1.1093808612046343e-11,9.909109106799526e-11,BRE5,BRE5,"Ubiquitin protease cofactor; forms deubiquitination complex with Ubp3p that coregulates anterograde and retrograde transport between the ER and Golgi compartments, deubiquitinating COPII and COPI vesicle coat constituents, Sec23p and Sec27p; involved along with Ubp3p in the steady-state retention of Golgi membrane proteins, such as glycosyltransferases; null is sensitive to brefeldin A",S000005334,B5VR76,GO:0000932;GO:0003723;GO:0003729;GO:0005737;GO:0005829;GO:0010494;GO:0016579;GO:0034063;GO:0034517;GO:0045053;GO:0060628;GO:1990861;GO:2000156,BP;CC;MF,,PF02136,IPR000504;IPR002075;IPR018222;IPR032710
YLR099C,69.59546493199743,2.2779538416721343,0.35009050872358305,1.1127417777933565e-11,9.925090857012776e-11,ICT1,ICT1,"Lysophosphatidic acid acyltransferase; responsible for enhanced phospholipid synthesis during organic solvent stress; null displays increased sensitivity to Calcofluor white; highly expressed during organic solvent stress; ICT1 has a paralog, ECM18, that arose from the whole genome duplication; human ABHD5 can complement ict1 null mutant",S000004089,B3LT67,GO:0003841;GO:0004623;GO:0005575;GO:0005743;GO:0006629;GO:0006654;GO:0008654;GO:0016740;GO:0016746;GO:0042171;GO:0055088,BP;CC;MF,,PF00561,IPR000073;IPR029058
YBR238C,72.80125539088539,-1.9953892335381394,0.3057581674316372,1.1201857409221405e-11,9.977394857437683e-11,NA,NA,"Mitochondrial membrane protein; not required for respiratory growth but causes a synthetic respiratory defect in combination with rmd9 mutations; transcriptionally up-regulated by TOR; deletion increases life span; YBR238C has a paralog, RMD9, that arose from the whole genome duplication",S000000442,A6ZLH7,GO:0000932;GO:0003729;GO:0005737;GO:0005739;GO:0005743;GO:0009060;GO:0031966,BP;CC;MF,,,
YJL048C,179.85197008942458,-1.8720497722107505,0.2871595578538595,1.2036460429171473e-11,1.070566867749547e-10,UBX6,UBX6,"UBX (ubiquitin regulatory X) domain-containing protein; interacts with Cdc48p, transcription is repressed when cells are grown in media containing inositol and choline; UBX6 has a paralog, UBX7, that arose from the whole genome duplication",S000003584,A0A0L8VN40,GO:0003674;GO:0005634;GO:0005783;GO:0006511;GO:0030435;GO:0036503,BP;CC;MF,,PF00789;PF23187,IPR001012;IPR029071
YGR180C,601.3830463771905,1.1027161636159057,0.165618905402112,1.2394710543628904e-11,1.100880409043833e-10,RNR4,RNR4,"Ribonucleotide-diphosphate reductase (RNR) small subunit; the RNR complex catalyzes the rate-limiting step in dNTP synthesis and is regulated by DNA replication and DNA damage checkpoint pathways via localization of the small subunits; relocalizes from nucleus to cytoplasm upon DNA replication stress; RNR4 has a paralog, RNR2, that arose from the whole genome duplication",S000003412,A6ZUJ2,GO:0004748;GO:0005634;GO:0005737;GO:0005971;GO:0009263;GO:0016491,BP;CC;MF,00230;00240;00480;01100,PF00268,IPR000358;IPR009078;IPR012348;IPR030475;IPR033909
YDR206W,76.74088833574311,-1.6424919894556613,0.2497181522190738,1.2633715944987367e-11,1.1205325307948768e-10,EBS1,EBS1,"Protein involved in translation inhibition and nonsense-mediated decay; interacts with cap binding protein Cdc33p and with Nam7p; localizes to P-bodies upon glucose starvation; mRNA abundance regulated by mRNA decay factors; EBS1 has a paralog, EST1, that arose from the whole genome duplication",S000002614,C7GMZ3,GO:0000184;GO:0000781;GO:0000932;GO:0003674;GO:0005634;GO:0005697;GO:0005737;GO:0006310;GO:0017148;GO:0042162;GO:0070034,BP;CC;MF,,PF10373;PF10374,IPR011990;IPR018834;IPR019458
YIL007C,66.16077922911191,-1.7803883608629532,0.2717126617985665,1.3126194155245362e-11,1.1625794683081973e-10,NAS2,NAS2,Evolutionarily conserved 19S regulatory particle assembly-chaperone; involved in assembly of the base subcomplex of the 19S proteasomal regulatory particle (RP); non-essential gene; interacts with Rpn4p; protein abundance increases in response to DNA replication stress; ortholog of human p27,S000001269,A6ZVR1,GO:0005634;GO:0005737;GO:0005829;GO:0006457;GO:0044183;GO:0070682,BP;CC;MF,,PF00595;PF18265,IPR001478
YDR419W,58.89551704886032,-1.8907432860118438,0.28935875935608196,1.3301041798216766e-11,1.174770335045299e-10,RAD30,RAD30,DNA polymerase eta (pol eta); involved in translesion synthesis during post-replication repair; catalyzes synthesis of DNA opposite cyclobutane pyrimidine dimers and other lesions; involved in formation of post-replicative damage-induced genome-wide cohesion; may also have role in protection against mitochondrial mutagenesis; may possibly be involved in meiosis; mutations in human pol eta are responsible for XPV,S000002827,A0A0L8VU05,GO:0003677;GO:0003684;GO:0003887;GO:0005634;GO:0005657;GO:0005739;GO:0006260;GO:0006281;GO:0006974;GO:0007059;GO:0007064;GO:0008270;GO:0009314;GO:0016740;GO:0016779;GO:0034061;GO:0035861;GO:0042276;GO:0046872;GO:0070987;GO:0071897,BP;CC;MF,,PF00817;PF11799,IPR001126;IPR017961
YDR466W,109.54312959760257,-1.4564036098088338,0.2209205675527413,1.3292526682604766e-11,1.174770335045299e-10,PKH3,PKH3,Protein kinase with similarity to mammalian PDK1 and yeast Pkh1p/Phk2p; yeast Pkh1p and Pkh2p are two redundant upstream activators of Pkc1p; identified as a multicopy suppressor of a pkh1 pkh2 double mutant,S000002874,A0A0L8VU11,GO:0000166;GO:0000196;GO:0004672;GO:0004674;GO:0005524;GO:0005575;GO:0016301;GO:0016740;GO:0035556;GO:0106310,BP;CC;MF,,PF00069;PF25347,IPR000719;IPR008271;IPR011009;IPR017441
YLR064W,233.42583261293782,1.437678913957715,0.21857644592660572,1.3626901655351481e-11,1.201869887619338e-10,PER33,PER33,"Protein that localizes to the endoplasmic reticulum; also associates with the nuclear pore complex; deletion extends chronological lifespan; highly conserved across species, orthologous to human TMEM33 and paralogous to Pom33p; protein abundance increases in response to DNA replication stress",S000004054,A7A0W9,GO:0003674;GO:0005635;GO:0005643;GO:0005783;GO:0005789;GO:0008150;GO:0015031;GO:0016020;GO:0051028;GO:0061024;GO:0071786,BP;CC;MF,,PF03661,IPR005344
YOL030W,446.9074922797445,-1.5134442212986357,0.23087077005283024,1.3654293115779243e-11,1.2026061509922722e-10,GAS5,GAS5,"1,3-beta-glucanosyltransferase; has similarity to Gas1p; localizes to the cell wall",S000005390,A6ZNH7,GO:0005783;GO:0006074;GO:0009277;GO:0016020;GO:0016740;GO:0031505;GO:0042124;GO:0071555;GO:0071970;GO:0098552,BP;CC;MF,,PF03198,IPR004886;IPR013781;IPR017853
YJR091C,226.54193204776638,-1.1012233663087123,0.16588894332126158,1.4127034295716714e-11,1.2425100498252236e-10,JSN1,JSN1,"Member of the Puf family of RNA-binding proteins; interacts with mRNAs encoding membrane-associated proteins; involved in localizing the Arp2/3 complex to mitochondria; overexpression causes increased sensitivity to benomyl; JSN1 has a paralog, PUF2, that arose from the whole genome duplication",S000003851,A6ZQ46,GO:0000288;GO:0000932;GO:0003676;GO:0003723;GO:0003729;GO:0005737;GO:0009277;GO:0031503;GO:0032473;GO:0035925;GO:0051654,BP;CC;MF,,PF00076;PF00806,IPR000504;IPR001313;IPR011989;IPR012677;IPR016024;IPR033133
YOR244W,132.03431154536804,1.7442291739270759,0.2671398892730135,1.4288215752900036e-11,1.2549385602164636e-10,ESA1,ESA1,"Catalytic subunit of the histone acetyltransferase complex (NuA4); acetylates four conserved internal lysines of histone H4 N-terminal tail and can acetylate histone H2A; master regulator of cellular acetylation balance; required for cell cycle progression and transcriptional silencing at the rDNA locus and regulation of autophagy; human ortholog TIP60/KAT5 is implicated in cancer and other diseases, functionally complements lethality of the esa1 null mutation",S000005770,A0A0L8VH01,GO:0000183;GO:0000785;GO:0003682;GO:0003712;GO:0004402;GO:0005634;GO:0006281;GO:0006325;GO:0006354;GO:0006355;GO:0006357;GO:0006974;GO:0008270;GO:0010485;GO:0010629;GO:0016239;GO:0016740;GO:0032777;GO:0032968;GO:0033554;GO:0034212;GO:0035267;GO:0051726;GO:0061733;GO:0106226;GO:0140064;GO:0140068,BP;CC;MF,,PF01853;PF11717;PF17772,IPR000953;IPR002717;IPR016181;IPR016197;IPR025995
YMR175W,1707.6336567134638,2.329280068835728,0.35999968036867763,1.4541221832338923e-11,1.2753863315447266e-10,SIP18,SIP18,"Phospholipid-binding hydrophilin; essential to overcome desiccation-rehydration process; expression is induced by osmotic stress; SIP18 has a paralog, GRE1, that arose from the whole genome duplication",S000004787,A0A0L8VJG4,GO:0005543;GO:0005737;GO:0042631,BP;CC;MF,,,
YCR107W,95.17303925789437,-8.975630468204354,2.8062051671263757,1.4950953465986994e-11,1.3095044540597483e-10,AAD3,AAD3,"Putative aryl-alcohol dehydrogenase; similar to P. chrysosporium aryl-alcohol dehydrogenase; mutational analysis has not yet revealed a physiological role; AAD3 has a paralog, AAD15, that arose from a segmental duplication; members of the AAD gene family comprise three pairs (AAD3 + AAD15, AAD6/AAD16 + AAD4, AAD10 + AAD14) whose two genes are more related to one another than to other members of the family",S000000704,B5VF34,GO:0005575;GO:0006081;GO:0016491;GO:0047681,BP;CC;MF,00051;00650;01100,PF00248,IPR001395;IPR023210
YEL020C-B,50.651720845208814,2.0360221732832287,0.3135490023027825,1.4992945313668457e-11,1.3113635686401152e-10,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps verified gene YEL020W-A; identified by fungal homology and RT-PCR",S000028544,NA,,,,,
YMR141C,50.21200235109842,2.1881549735982633,0.3388597724601925,1.5320803906144285e-11,1.3381863992711086e-10,NA,NA,Protein of unknown function; conserved among S. cerevisiae strains; YMR141C is not an essential gene,S000004749,A0A1S0T0A5,GO:0003674;GO:0005575;GO:0008150,BP;CC;MF,,,
YBL045C,993.7074205139572,0.8776493894019707,0.13163710253530497,1.557294899644218e-11,1.3583311175764138e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL277W-A,19.713848266795594,3.4113050422450097,0.5309998094815916,1.5762119547668313e-11,1.3729349647382813e-10,NA,NA,Putative protein of unknown function,S000028852,B3LPB6,GO:0003674;GO:0005575;GO:0008150,BP;CC;MF,,,
YKL063C,108.1377750013086,2.6908869346231508,0.4195342288749818,1.5856625005000708e-11,1.3792642824597721e-10,NA,NA,Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the Golgi,S000001546,A0A0L8VM18,GO:0003674;GO:0005794;GO:0008150,BP;CC;MF,,,
YOR299W,85.56008679631869,-1.5066556385847452,0.22978590871000928,1.6558231719896856e-11,1.4383113247750846e-10,BUD7,BUD7,"Member of the ChAPs family (Chs5p-Arf1p-binding proteins); members include Bch1p, Bch2p, Bud7p, and Chs6p; ChAPs family proteins form the exomer complex with Chs5p to mediate export of specific cargo proteins, including Chs3p, from the Golgi to the plasma membrane; BUD7 has a paralog, BCH1, that arose from the whole genome duplication",S000005825,B3LJW4,GO:0000282;GO:0003674;GO:0005794;GO:0006031;GO:0006893;GO:0015031;GO:0030140;GO:0034044,BP;CC;MF,,PF09295,IPR011990;IPR015374
YER019C-A,200.33475188873234,1.5208562757132604,0.2326738436647528,1.6824741776830468e-11,1.4594539055039066e-10,SBH2,SBH2,"Ssh1p-Sss1p-Sbh2p complex component; involved in protein translocation into the endoplasmic reticulum; SBH2 has a paralog, SBH1, that arose from the whole genome duplication",S000002127,A0A0L8VSL6,GO:0005085;GO:0005637;GO:0005784;GO:0005789;GO:0006614;GO:0006616;GO:0006886;GO:0015031;GO:0016020;GO:0031204;GO:0071261,BP;CC;MF,03060;04141;04145,PF03911,IPR016482;IPR030671
YDR320C-A,92.56082646912158,1.9381458770158144,0.2991270567819994,1.7288601693129273e-11,1.4976340149809516e-10,DAD4,DAD4,Essential subunit of the Dam1 complex (aka DASH complex); complex couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; is transferred to the kinetochore prior to mitosis,S000007604,A6ZYS2,GO:0000776;GO:0005634;GO:0005819;GO:0005874;GO:0007059;GO:0008017;GO:0008608;GO:0031116;GO:0042729;GO:0051010;GO:0051301;GO:0072686,BP;CC;MF,,PF08650,IPR013959
YLR079W,96.69763937722365,2.046004581609897,0.31679699698751423,1.734243646036342e-11,1.500239537632808e-10,SIC1,SIC1,"Cyclin-dependent kinase inhibitor (CKI); inhibitor of Cdc28-Clb kinase complexes that controls G1/S phase transition, preventing premature S phase and ensuring genomic integrity; phosphorylated by Clb5/6-Cdk1 and Cln1/2-Cdk1 kinase which regulate timing of Sic1p degradation; phosphorylation targets Sic1p for SCF(CDC4)-dependent turnover; functional homolog of mammalian Kip1",S000004069,B3LT47,GO:0000082;GO:0004861;GO:0005634;GO:0005737;GO:0016242,BP;CC;MF,04111;04113,,
YDL045W-A,65.81161047606844,1.8928010811080367,0.2920453651985907,1.75195578769068e-11,1.5134884814318254e-10,MRP10,MRP10,Mitochondrial ribosomal protein of the small subunit; contains twin cysteine-x9-cysteine motifs; oxidized by Mia40p during import into mitochondria,S000006430,A6ZXS9,GO:0003735;GO:0005739;GO:0005759;GO:0005763;GO:0005840;GO:0032543;GO:1990904,BP;CC;MF,,PF06747,IPR010625;IPR017264
